timestamp,domain,brand_match,similarity_score,issuer,tld,tld_suspicious,has_keyword,entropy,registration_days,cn_mismatch,ocsp_missing,short_lived,brand_in_subdomain,score
1750020431.878,pknida.com,nvidia.com,0.80,Let's Encrypt,com,False,False,3.32,-1,False,True,False,False,3.5
1750020431.871,uegd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,6716,False,True,False,False,2.0
1750020431.871,2egd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020431.871,ewgd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,7106,False,True,False,False,2.0
1750020432.134,apaonx.com,amazon.com,0.80,ZeroSSL,com,False,False,2.92,-1,False,True,False,False,2.5
1750020432.136,tint-chek.com,stitcher.com,0.80,Let's Encrypt,com,False,False,3.39,-1,False,True,False,False,3.5
1750020432.136,detm.com,udemy.com,0.82,Let's Encrypt,com,False,False,2.75,7903,False,True,False,False,1.5
1750020432.136,dtm.com,time.com,0.80,Let's Encrypt,com,False,False,2.52,9028,False,True,False,False,1.5
1750020431.871,qegd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,6450,False,True,False,False,2.0
1750020432.136,mdtm.com,mtv.com,0.80,Let's Encrypt,com,False,False,2.41,8213,False,True,False,False,1.5
1750020431.871,aegd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,8722,False,True,False,False,2.0
1750020431.871,vegd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,7228,False,True,False,False,2.0
1750020432.136,zdtm.com,zdnet.com,0.82,Let's Encrypt,com,False,False,2.75,7740,False,True,False,False,1.5
1750020432.142,mormpack.org,moma.org,0.80,Let's Encrypt,org,False,False,3.08,-1,False,True,False,False,3.0
1750020431.871,egd.com,ted.com,0.86,Let's Encrypt,com,False,False,2.81,10532,False,True,False,False,1.75
1750020431.871,7egd.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020431.871,eegd.com,ted.com,0.80,Let's Encrypt,com,False,False,2.75,7684,False,True,False,False,1.5
1750020431.871,wegd.com,wired.com,0.82,Let's Encrypt,com,False,False,3.0,2788,False,True,False,False,2.0
1750020432.424,fzks.org,fas.org,0.80,Google Trust Services,org,False,False,3.0,-1,False,True,False,False,2.0
1750020432.426,vachiebeauty.com,vanmiubeauty.com,0.81,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020432.427,icanada.com,canva.com,0.80,"GoDaddy.com, Inc.",com,False,False,2.85,9147,False,True,False,False,1.5
1750020432.427,xicanada.cn,canada.ca,0.80,"GoDaddy.com, Inc.",cn,False,False,2.66,-1,False,True,False,False,1.5
1750020432.427,xicanada.co,canada.ca,0.80,"GoDaddy.com, Inc.",co,False,False,2.85,-1,False,True,False,False,1.5
1750020432.427,xicanada.cf,canada.ca,0.80,"GoDaddy.com, Inc.",cf,True,False,2.85,-1,False,True,False,False,2.5
1750020432.434,eelegantember.com,elegantthemes.com,0.82,Let's Encrypt,com,False,False,3.29,-1,False,True,False,False,3.0
1750020432.434,legantember.com,elegantthemes.com,0.81,Let's Encrypt,com,False,False,3.46,-1,False,True,False,False,3.5
1750020432.434,elegantember.com,elegantthemes.com,0.85,Let's Encrypt,com,False,False,3.38,772,False,True,False,False,2.5
1750020432.445,trimaera.com,time.com,0.80,Let's Encrypt,com,False,False,3.08,326,False,True,False,False,2.0
1750020432.445,rtimaera.com,time.com,0.80,Let's Encrypt,com,False,False,3.08,-1,False,True,False,False,3.0
1750020432.449,xeratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020432.447,fghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,7615,False,True,False,False,2.0
1750020432.445,rimaera.com,imperva.com,0.82,Let's Encrypt,com,False,False,2.91,-1,False,True,False,False,2.5
1750020432.449,zeratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020432.449,beratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020432.447,tghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,8609,False,True,False,False,2.0
1750020432.449,ieratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.37,-1,False,True,False,False,2.5
1750020432.449,jeratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020432.449,yeratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020432.449,neratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.32,-1,False,True,False,False,2.5
1750020432.447,2ghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,33,False,True,False,False,4.0
1750020432.449,ehratonline.com,eonline.com,0.85,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020432.447,eghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,7020,False,True,False,False,2.0
1750020432.449,hheratonline.com,healthline.com,0.80,Google Trust Services,com,False,False,3.5,-1,False,True,False,False,2.5
1750020432.447,zghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020432.521,www.sh3p.co,www8.hp.com,0.82,Google Trust Services,co,False,False,2.85,-1,False,True,False,False,1.5
1750020432.447,dghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020432.521,wwww.sh3p.com,www8.hp.com,0.83,Google Trust Services,com,False,False,2.93,-1,False,True,False,False,1.5
1750020432.447,vghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020432.447,5ghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020432.447,rghy.com,giphy.com,0.82,Let's Encrypt,com,False,False,3.0,6404,False,True,False,False,2.0
1750020432.526,5min.com,inc.com,0.80,Google Trust Services,com,False,False,2.75,8005,False,True,False,False,1.5
1750020432.603,asgaddy.com,godaddy.com,0.82,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.527,vea.com,ebay.com,0.80,Let's Encrypt,com,False,False,2.81,9895,False,True,False,False,1.5
1750020432.725,etratien.com,jetbrains.com,0.80,Let's Encrypt,com,False,False,3.25,-1,False,True,False,False,3.0
1750020432.724,ltoms.com,latimes.com,0.80,Let's Encrypt,com,False,False,2.73,1279,False,True,False,False,1.5
1750020432.728,tevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.724,latoms.com,latimes.com,0.86,Let's Encrypt,com,False,False,2.92,-1,False,True,False,False,2.75
1750020432.725,stratien.com,stripe.com,0.82,Let's Encrypt,com,False,False,3.42,1162,False,True,False,False,2.5
1750020432.728,fevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.728,vevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,2.91,-1,False,True,False,False,2.5
1750020432.728,pevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,2.91,-1,False,True,False,False,2.5
1750020432.728,2evoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.761,t.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.52,8167,False,True,False,False,2.5
1750020432.728,bevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.761,u.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.52,8167,False,True,False,False,2.5
1750020432.728,5evoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.87,nelvg.com,lg.com,0.80,Google Trust Services,com,False,False,3.17,-1,False,True,False,False,2.0
1750020432.728,sevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.761,f.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.38,8167,False,True,False,False,2.5
1750020432.872,loudcurity.com,udacity.com,0.80,Let's Encrypt,com,False,False,3.38,-1,False,True,False,False,3.5
1750020432.87,helvg.com,lg.com,0.80,Google Trust Services,com,False,False,3.17,-1,False,True,False,False,2.0
1750020432.728,revoper.com,opera.com,0.80,Let's Encrypt,com,False,False,2.91,-1,False,True,False,False,2.5
1750020432.761,b.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.52,-1,False,True,False,False,3.5
1750020432.87,relvg.com,lg.com,0.80,Google Trust Services,com,False,False,3.17,-1,False,True,False,False,2.0
1750020432.728,4evoper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020432.761,v.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.52,8167,False,True,False,False,2.5
1750020432.87,jelvg.com,lg.com,0.80,Google Trust Services,com,False,False,3.17,-1,False,True,False,False,2.0
1750020432.728,eevoper.com,opera.com,0.80,Let's Encrypt,com,False,False,2.85,-1,False,True,False,False,2.5
1750020432.761,r.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.38,-1,False,True,False,False,3.5
1750020432.87,eblvg.com,lg.com,0.80,Google Trust Services,com,False,False,3.17,-1,False,True,False,False,2.0
1750020432.761,g.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.38,-1,False,True,False,False,3.5
1750020432.878,7id.com,imdb.com,0.80,Let's Encrypt,com,False,False,2.81,-1,False,True,False,False,2.5
1750020432.87,gelvg.com,lg.com,0.80,Google Trust Services,com,False,False,2.95,-1,False,True,False,False,1.5
1750020432.878,pierfert.com,pinterest.com,0.80,Let's Encrypt,com,False,False,3.25,-1,False,True,False,False,3.0
1750020432.761,w.sagefire.com,angelfire.com,0.81,Let's Encrypt,com,False,False,3.52,8167,False,True,False,False,2.5
1750020432.87,elvg.com,lg.com,0.86,Google Trust Services,com,False,False,3.0,7284,False,True,False,False,2.25
1750020432.884,stema.com,steemit.com,0.80,Let's Encrypt,com,False,False,2.95,10587,False,True,False,False,1.5
1750020432.889,scynet.com,cnet.com,0.89,Let's Encrypt,com,False,False,3.12,9033,False,True,False,False,2.25
1750020432.945,canart.com,canva.com,0.84,Google Trust Services,com,False,False,2.92,10434,False,True,False,False,1.5
1750020432.946,ipgb.com,ibm.com,0.80,Let's Encrypt,com,False,False,3.0,8527,False,True,False,False,2.0
1750020432.946,qigb.com,ibm.com,0.80,Let's Encrypt,com,False,False,3.0,6355,False,True,False,False,2.0
1750020432.946,migb.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.75,8935,False,True,False,False,1.5
1750020432.946,ligb.com,ibm.com,0.80,Let's Encrypt,com,False,False,3.0,6848,False,True,False,False,2.0
1750020432.946,oigb.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.75,6842,False,True,False,False,1.5
1750020432.946,0igb.com,ibm.com,0.80,Let's Encrypt,com,False,False,3.0,-1,False,True,False,False,3.0
1750020432.946,rigb.com,ibm.com,0.80,Let's Encrypt,com,False,False,3.0,8611,False,True,False,False,2.0
1750020432.946,pigb.com,ibm.com,0.80,Let's Encrypt,com,False,False,3.0,7445,False,True,False,False,2.0
1750020433.05,canfem.org,change.org,0.80,Google Trust Services,org,False,False,3.32,-1,False,True,False,False,2.5
1750020433.052,baitu.co,baidu.com,0.82,Let's Encrypt,co,False,False,3.0,694,False,True,False,False,2.0
1750020433.09,pagnora.com.mx,pandora.com,0.80,Google Trust Services,mx,False,False,3.24,-1,False,True,False,False,2.0
1750020433.09,magnora.com,pandora.com,0.82,Google Trust Services,com,False,False,2.91,7809,False,True,False,False,1.5
1750020433.168,vace0.com,vice.com,0.82,Let's Encrypt,com,False,False,2.95,-1,False,True,False,False,2.5
1750020433.168,race0.com,oracle.com,0.84,Let's Encrypt,com,False,False,2.95,-1,False,True,False,False,2.5
1750020433.177,online.steve.com,online.wsj.com,0.80,Let's Encrypt,com,False,False,3.33,11084,False,True,False,False,2.5
1750020433.18,patrina.com,patreon.com,0.82,Let's Encrypt,com,False,False,3.28,10412,False,True,False,False,2.0
1750020433.189,cannago.com,canva.com,0.80,Let's Encrypt,com,False,False,2.73,5321,False,True,False,False,1.5
1750020433.203,hiao.com,hbo.com,0.80,Let's Encrypt,com,False,False,2.75,7538,False,True,False,False,1.5
1750020433.313,madauae.com,adage.com,0.80,Let's Encrypt,com,False,False,2.85,3819,False,True,False,False,1.5
1750020433.521,aazonbuy.com,amazon.com,0.82,Let's Encrypt,com,False,False,3.25,-1,False,True,False,False,3.0
1750020433.203,yiao.com,yahoo.com,0.82,Let's Encrypt,com,False,False,2.75,8990,False,True,False,False,1.5
1750020433.203,yiaocom.com,yahoo.com,0.80,Let's Encrypt,com,False,False,2.66,-1,False,True,False,False,2.5
1750020433.203,iao.com,avvo.com,0.80,Let's Encrypt,com,False,False,2.52,11120,False,True,False,False,1.5
1750020433.525,www.fp.com,www8.hp.com,0.86,"GoDaddy.com, Inc.",com,False,False,2.65,11437,False,True,False,False,1.75
1750020433.203,uiao.com,upi.com,0.80,Let's Encrypt,com,False,False,2.75,7416,False,True,False,False,1.5
1750020433.576,sn.weo.org,s.w.org,0.82,Let's Encrypt,org,False,False,2.92,3226,False,True,False,False,1.5
1750020433.203,xiao.com,axios.com,0.82,Let's Encrypt,com,False,False,2.75,10433,False,True,False,False,1.5
1750020433.636,g.qmal.com,gmail.com,0.84,Let's Encrypt,com,False,False,2.92,7575,False,True,False,False,1.5
1750020433.648,irkeepa.com,ikea.com,0.84,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020433.653,sdartex.com,startnext.com,0.83,Google Trust Services,com,False,False,3.46,-1,False,True,False,False,2.5
1750020433.647,orae.com,opera.com,0.82,Google Trust Services,com,False,False,2.75,8611,False,True,False,False,1.5
1750020433.826,pcorder.com,pcworld.com,0.82,Let's Encrypt,com,False,False,2.91,10719,False,True,False,False,1.5
1750020433.837,wwhatsvip.com,whatsapp.com,0.80,Google Trust Services,com,False,False,3.55,-1,False,True,False,False,2.5
1750020433.839,icorapp.com,discordapp.com,0.88,"GoDaddy.com, Inc.",com,False,False,2.91,-1,False,True,False,False,1.75
1750020433.839,ilcorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,3.08,-1,False,True,False,False,2.0
1750020433.839,oicorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,2.86,-1,False,True,False,False,1.5
1750020433.842,pfaizr.net,faz.net,0.82,Google Trust Services,net,False,False,3.32,-1,False,True,False,False,2.5
1750020433.839,picorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,2.86,-1,False,True,False,False,1.5
1750020433.839,kicorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,3.08,-1,False,True,False,False,2.0
1750020433.839,llicorapp.com,discordapp.com,0.81,"GoDaddy.com, Inc.",com,False,False,3.09,-1,False,True,False,False,2.0
1750020433.839,iicorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,2.92,-1,False,True,False,False,1.5
1750020433.848,ghapihub.com,github.com,0.82,Let's Encrypt,com,False,False,3.42,-1,False,True,False,False,3.5
1750020433.852,biolot.com,bol.com,0.82,Let's Encrypt,com,False,False,2.85,-1,False,True,False,False,2.5
1750020433.839,nicorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,3.08,-1,False,True,False,False,2.0
1750020433.839,dicorapp.com,discordapp.com,0.92,"GoDaddy.com, Inc.",com,False,False,3.08,-1,False,True,False,False,2.5
1750020433.956,moespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.08,-1,False,True,False,False,3.25
1750020433.839,micorapp.com,discordapp.com,0.85,"GoDaddy.com, Inc.",com,False,False,2.92,-1,False,True,False,False,1.5
1750020433.956,boespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.25,-1,False,True,False,False,3.25
1750020433.956,ooespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.02,-1,False,True,False,False,3.25
1750020433.956,rnoespera.com,opera.com,0.82,ZeroSSL,com,False,False,3.24,-1,False,True,False,False,3.0
1750020433.956,foespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.25,-1,False,True,False,False,3.25
1750020433.956,loespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.25,-1,False,True,False,False,3.25
1750020433.956,oespera.com,opera.com,0.90,ZeroSSL,com,False,False,3.1,-1,False,True,False,False,3.5
1750020433.966,ryan.kairer.com,ranker.com,0.80,Let's Encrypt,com,False,False,3.32,7073,False,True,False,False,2.5
1750020433.956,nnoespera.com,opera.com,0.82,ZeroSSL,com,False,False,3.24,-1,False,True,False,False,3.0
1750020433.97,ijol.com,bol.com,0.80,Let's Encrypt,com,False,False,2.75,7555,False,True,False,False,1.5
1750020433.956,noespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.25,1680,False,True,False,False,2.25
1750020433.971,www.snappchat.com,snapchat.com,0.83,Let's Encrypt,com,False,False,3.34,3807,False,True,False,False,2.5
1750020433.956,roespera.com,opera.com,0.86,ZeroSSL,com,False,False,3.08,-1,False,True,False,False,3.25
1750020433.971,snappchat.pro,snapchat.com,0.80,Let's Encrypt,pro,True,False,3.18,58,False,True,False,False,6.0
1750020433.971,snappchat.com,snapchat.com,0.96,Let's Encrypt,com,False,False,3.24,3807,False,True,False,False,2.5
1750020433.971,snappchat.cn,snapchat.com,0.83,Let's Encrypt,cn,False,False,2.92,-1,False,True,False,False,2.5
1750020433.97,dijol.com,rdio.com,0.82,Let's Encrypt,com,False,False,2.95,5950,False,True,False,False,1.5
1750020433.97,rijol.com,rdio.com,0.82,Let's Encrypt,com,False,False,2.95,949,False,True,False,False,1.5
1750020434.182,oamia.org,moma.org,0.82,Google Trust Services,org,False,False,2.73,-1,False,True,False,False,1.5
1750020434.182,ammia.org,moma.org,0.82,Google Trust Services,org,False,False,2.73,1217,False,True,False,False,1.5
1750020434.189,uopq.com,upi.com,0.80,Let's Encrypt,com,False,False,2.75,5486,False,True,False,False,1.5
1750020434.182,kamia.org,kiva.org,0.82,Google Trust Services,org,False,False,2.95,4569,False,True,False,False,1.5
1750020434.202,sendsafe4.com,sendspace.com,0.85,Let's Encrypt,com,False,False,3.39,-1,False,True,False,False,3.5
1750020434.201,nadauae.com,adage.com,0.80,Let's Encrypt,com,False,False,3.03,-1,False,True,False,False,3.0
1750020434.203,aifilmfoto.com,animoto.com,0.80,Let's Encrypt,com,False,False,3.04,309,False,True,False,False,2.0
1750020434.201,padauae.com,adage.com,0.80,Let's Encrypt,com,False,False,3.03,-1,False,True,False,False,3.0
1750020434.203,iafilmfoto.com,animoto.com,0.80,Let's Encrypt,com,False,False,3.04,-1,False,True,False,False,3.0
1750020434.201,ladauae.com,adage.com,0.80,Let's Encrypt,com,False,False,3.03,452,False,True,False,False,2.0
1750020434.201,-adauae.com,adage.com,0.80,Let's Encrypt,com,False,False,3.03,-1,False,True,False,False,3.0
1750020434.201,oadauae.com,adage.com,0.80,Let's Encrypt,com,False,False,2.85,-1,False,True,False,False,2.5
1750020434.201,kadauae.com,adage.com,0.80,Let's Encrypt,com,False,False,3.03,-1,False,True,False,False,3.0
1750020434.201,eadauae.com,adage.com,0.80,Let's Encrypt,com,False,False,2.85,-1,False,True,False,False,2.5
1750020434.299,andarra.com,pandora.com,0.82,Let's Encrypt,com,False,False,2.85,5047,False,True,False,False,1.5
1750020434.432,miecener.com,messenger.com,0.80,Let's Encrypt,com,False,False,2.86,-1,False,True,False,False,2.5
1750020434.432,liecener.com,livescience.com,0.81,Let's Encrypt,com,False,False,3.02,-1,False,True,False,False,3.0
1750020434.437,tev.foxynews.com,foxnews.com,0.81,Let's Encrypt,com,False,False,3.62,4532,False,True,False,False,3.0
1750020434.437,bev.foxynews.com,foxnews.com,0.81,Let's Encrypt,com,False,False,3.62,4532,False,True,False,False,3.0
1750020434.542,srtiify.com,spotify.com,0.82,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020434.437,sev.foxynews.com,foxnews.com,0.81,Let's Encrypt,com,False,False,3.5,4532,False,True,False,False,2.5
1750020434.542,ortiify.com,spotify.com,0.82,Google Trust Services,com,False,False,3.1,-1,False,True,False,False,2.0
1750020434.572,spiacha.com,space.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020434.437,dev.foxynews.com,foxnews.com,0.81,Let's Encrypt,com,False,False,3.62,4532,False,True,False,False,3.0
